"act_type","base_price","causes_deadline_changes","causes_price_changes","centralized_procedure","contract_close_date","contract_date","Exectution","execution_dummy","contractual_modifications","contractual_price","effective_total_price","Variation_price","environmental_criteria","environmental","execution_period","procedure_type","cpvs","competing_entities","contract_year","contract_month","contract_day","covid_pandemic","nipcs","Location","loc","cpvPrincipal_2chars","cpv_descricao","CPV_agrupado","bidders","ln_effective_total_price","ln_base_price","contract_year_centered","contract_year_sq","efficiency","custo_aumentou","risk_prob","price_sim_rf"
"Deadline Extension Notice",134577.3,"-","-","-",2020-12-31,2020-07-14,170,1,"-",36,36,0,"-",0,170,"Concurso público","33140000-3, Material médico de consumo","VWR International - Material de Laboratório,Lda. (503842770),FUJIFILM EUROPE GMBH (980456517),PMH - PRODUTOS MÉDICOS HOSPITALARES, S.A. (502376899),ESSITY PORTUGAL, LDA (503237612),Virtugal, Lda. (510113923),HELDER GONÇALVES Assistência Técnica de Equipamentos, Lda. (503855421),DIMOR LUSITANA - COMÉRCIO (500730741),ALFRAPHAR - Equipamentos e Produtos Farmacêuticos, Lda. (504223895),ANASTACIO SALDANHA UNIPESSOAL, LDA (505804441),CARDINAL HEALTH PORTUGAL 513, UNIPESSOAL (513620834),EPJMEDICA - ARTIGOS MÉDICOS HOSPITALARES (506820513),ESTERIPLÁS - PRODUTOS PARA (502020776),SPECULLUM ARTIGOS MÉDICOS SA (502996323),HR - HOSPITALAR, LDA (501895558),EZEQUIEL PANÃO JORGE, LDA (501412727),QUILABAN-QUIM. LAB. ANALITICA,LDA (500399670),HOSPITEX,LDA (501909842),NOSBET - Equipamentos, LDA. (513514872),M.U.C.- MATERIAL DE UTILIDADE CLÍNICA, LDA. (502379308),EUROCASMEDICA - PRODUTOS HOSPITALARES,SA (503322105),PAUL HARTMANN (502271728),Promeicentro, Lda. (506470113),BATIST MEDICAL PORTUGAL UNIP., LDA (508592909),TELEFLEX MEDICAL, S.A. (980249783),OVERPHARMA - PRODUTOS MEDICOS E FARM. (505792362),BASTOS VIEGAS (500042772),MEDLINE INTERNATIONAL PORTUGAL , UNIPESSOAL, LDA. (510533515),INTERSURGICAL PORTUGAL, LDA (503480045),B BRAUN MEDICAL, LDA. (501506543),LINEAMEDICA-DISPOSITIVOS MEDICOS-CIRUGICOS, SA (505148676),MEDTRONIC PORTUGAL, LDA (504223933),COLOPLAST PORTUGAL SOC. UNIP., LDA (EX PORGES) (503989037),VYGON PORTUGAL (503232785),AVIQUIMICA- IMPORTAÇÃO E MANUFACTURAS, LDA (500039720)",2020,7,14,1,"503122165","PT16F","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",60,3.58351893845611,11.8099014647707,-1.39637649138308,1.94986730568732,0.000295638371448618,0,0,36
"Standard Procedure Notice",61465,"-","-","-",2018-10-16,2018-10-11,5,0,"-",36,36,0,"-",0,3,"Concurso público","33100000-1, Equipamento médico","ALFRAPHAR EQUIPAMENTOS E PRODUTOS FARMACEUTICOS LDA (504223895),PARAMEDICA EQUIPAMENTOS MEDICOS, LDA (501393005),Eugenio Pereira, Lda (503989525),GENERAL ELECTRIC HEALTHCARE PORTUGAL SOC. UNIP.LDA. (500357129),Bluestream, SA (513196781),Bacelar & Irmão, Lda. (500532818),Nosbet (513514872),Grupo Vitalino (513083162),VYGON PORTUGAL LDA (503232785),INTERSURGICAL PORTUGAL, LDA (503480045),Artifofo, Lda. (506226352),EPJMÉDICA, LDA. (506820513),Feiramédica, Lda (503731900),BTL Portugal Unipessoal, Lda (508192943),Bastos Viegas, S.A. (500042772),SPECULUM - ARTIGOS MÉDICOS,LDA (502996323),Medical Plus - Produtos Médicos e Hospitalares, Lda (506658066),DUEKIPA-COMERCIO DE EQUIP MEDICO-HOSPITALAR,LDA (508690102),Dimor Lusitana, Lda (500730741),Bramédica Fisio - Produtos de Saúde, Lda. (508560152),IBERDATA EQUIPAMENTOS, LDA (501904921),H.R.-PRODUTOS QUIMICOS LDA (501895558),SPACE - EQUIPAMENTOS MEDICOS LDA (507662407),CLINIFAR -PROD. CLINICOX E FARMACIA S,A, (503281115),SANO-TÉCNICA, LDA (500239819),PROMEI CENTRO, LDA (506470113),GERANSWERS, LDA (507683528)",2018,10,11,0,"503122165","PT16F","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",48,3.58351893845611,11.0262394553907,-3.39637649138308,11.5353732712196,0.000663139729786659,0,0,36
"Standard Procedure Notice",96189.65,"-","-","-",2023-06-30,2023-03-14,108,1,"-",36.2,36.2,0,"-",0,283,"Concurso público","33140000-3, Material médico de consumo","H.R. - HOSPITALAR, LDA (501895558),MUNDINTER INTERC. MUNDIAL COMERC., SA (500199906),VACUETTE PORTUGAL IMPORT. EXPORT. MAT. HOSP, LDA (505348470),BATIST MEDICAL PORTUGAL UNIP., LDA (DOCWORLD) (508592909),BACELAR E IRMÃO, LDA (500532818),PMH PRODUTOS MEDIC. HOSPITAL, SA (502376899),INTERSURGICAL PORTUGAL, LDA (503480045),OVERPHARMA-PRODUTOS MÉDICOS E FARMACÉUTICOS,LDA (505792362),TELEFLEX MEDICAL, SA (EX-ARROW IBÉRICA) (980249783),HOSPITEX MATERIAL HOSPITALAR, LDA (501909842),MEDLINE INTERNATIONAL PORTUGAL , UNIPESSOAL, LDA. (510533515),VYGON (PORTUGAL), LDA (503232785),MEDICINALIA CORMEDICA - COMER. PROD. MED. HOSP.,LD (500684324),EME ELECTROMEDICA - EZEQUIEL PANAO JORGE (501412727),DIMOR LUSITANA-COMÉRCIO DE PRODUTO DE HIGIENE, LDA (500730741),CATETER PRODUTOS MEDICOS E HOSPITALARES, LDA (502914319),ANASTACIO SALDANHA, S.A. (505804441),Coloplast Portugal Lda (503989037),CLINIFAR PRODUTOS CLINICOS E FARMACEUTICOS, SA (503281115),B. BRAUN MEDICAL, UNIPESSOAL LDA (501506543),EPJMEDICA - ARTIGOS MÉDICOS HOSPITALARES (506820513),USV MED, LDA (516125885),IBERDATA EQUIPAMENTOS, SA (501904921)",2023,3,14,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",44,3.58905911883173,11.474087438583,1.60362350861692,2.57160835738884,0.00031321765154437,0,0,36.2
"Standard Procedure Notice",96189.65,"-","-","-",2023-05-02,2023-03-14,49,1,"-",37,37,0,"-",0,283,"Concurso público","33140000-3, Material médico de consumo","CATETER PRODUTOS MEDICOS E HOSPITALARES, LDA (502914319),MUNDINTER INTERC. MUNDIAL COMERC., SA (500199906),H.R. - HOSPITALAR, LDA (501895558),B. BRAUN MEDICAL, UNIPESSOAL LDA (501506543),CLINIFAR PRODUTOS CLINICOS E FARMACEUTICOS, SA (503281115),VACUETTE PORTUGAL IMPORT. EXPORT. MAT. HOSP, LDA (505348470),Coloplast Portugal Lda (503989037),MEDICINALIA CORMEDICA - COMER. PROD. MED. HOSP.,LD (500684324),ANASTACIO SALDANHA, S.A. (505804441),PMH PRODUTOS MEDIC. HOSPITAL, SA (502376899),OVERPHARMA-PRODUTOS MÉDICOS E FARMACÉUTICOS,LDA (505792362),EME ELECTROMEDICA - EZEQUIEL PANAO JORGE (501412727),BATIST MEDICAL PORTUGAL UNIP., LDA (DOCWORLD) (508592909),HOSPITEX MATERIAL HOSPITALAR, LDA (501909842),EPJMEDICA - ARTIGOS MÉDICOS HOSPITALARES (506820513),INTERSURGICAL PORTUGAL, LDA (503480045),USV MED, LDA (516125885),IBERDATA EQUIPAMENTOS, SA (501904921),VYGON (PORTUGAL), LDA (503232785),MEDLINE INTERNATIONAL PORTUGAL , UNIPESSOAL, LDA. (510533515),TELEFLEX MEDICAL, SA (EX-ARROW IBÉRICA) (980249783),DIMOR LUSITANA-COMÉRCIO DE PRODUTO DE HIGIENE, LDA (500730741),BACELAR E IRMÃO, LDA (500532818)",2023,3,14,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",44,3.61091791264422,11.474087438583,1.60362350861692,2.57160835738884,0.000320058998264707,0,0,37
"Standard Procedure Notice",24103.45,"-","DIMINUIÇAO CONSUMOS","-",2023-12-29,2022-12-16,378,0,"-",37,18.5,-0.5,"-",0,365,"Concurso público","Não definido.","Coloplast Portugal, Sociedade Unipessoal,Lda. (503989037),Aviquimica (500039720),Batist Medical, Lda (508592909),EUROCASMEDICA - PRODUTOS HOSPITALARES,SA (503322105),ANASTÁCIO SALDANHA, UNIPESSOAL, LDA (505804441),Medline international Portugal, Unipessoal, Lda. (510533515),MEDTRONIC PORTUGAL LDA (504223933),FRESENIUS KABI PHARMA PORTUGAL, LDª (504293753),Overpharma, Produtos Médicos e Farmacêuticos, Lda. (505792362),EPJMEDICA (506820513),Virtugal, Lda. (510113923),Sarstedt - Tecnologia de Laboratório, S.A. (503019461),HR (501895558),B BRAUN MEDICAL LDA (501506543),PMH - Produtos Médicos-Hospitalares, S.A. (502376899),Spaceinsp (514126329),Vygon (Portugal)-Produtos Médic Farmaceuticos,Lda (503232785),EZEQUIEL PANAO JORGE (501412727),PARAMEDICA - Equipamentos Médicos, Lda. (501393005),BACELAR E IRMÃO, LDA (500532818),INTERSURGICAL PORTUGAL, LDA. (503480045),GLSMED Trade S.A. (513515119)",2022,12,16,1,"509186998","PT170","PT17","Nã",NA,"Group Not Specified",40,2.91777073208428,10.0901517497364,0.60362350861692,0.364361340155001,0.000591886545980728,0,0,18.5
"Standard Procedure Notice",158589.1,"-","-","-",2022-09-12,2022-02-11,213,1,"-",39,39,0,"-",0,213,"Concurso público","33100000-1, Equipamento médico","STOMACARE UNIP., LDA. (509469680),Silva, Gomes & Moura, Lda (513835717),Oxray, Lda (508930014),GLSMED TRADE, S.A. (513515119),Medirm, Fabrico e Comércio de Dispositivos Médicos Lda (507162773),TILIAFARM - COMERCIALIZAÇÃO DE PRODUTOS FARMACÊUTICOS, LDA (508891140),Ezequiel Panão Jorge, Lda. (501412727),RACLAC, S.A. (507992822),FACTOR PLUS (502810645),OG Medical (510908497),Enerre Pharma, Lda (514818484),MEDICINÁLIA CORMÉDICA,LDA. (500684324),VIRTUGAL,LDA (510113923),Eurosafe - Manufacturing of Military & Safety Uniforms - Unipessoal, Lda (505826801),EPJMEDICA - ARTIGOS MEDICOS E HOSPITALARES,LDA (506820513),H.R. - HOSPITALAR, LDA (501895558),Docworld, Lda (508592909),MEDLINE INTERNACIONAL PORTUGAL UNIPESSOAL LDA. (510533515),USV MED, Lda (516125885),SORISA-ESTETICA E FISIOT,SA (500990441),BIMÉDICA - BARNA IMPORT MEDICA PORTUGAL, UNIPESSOAL, LDA. (513468994),Oasipor, S.A (502260750),BE-Epic (516059483),Elastron Portugal, S.A. (500772894)",2022,2,11,1,"506361659","PT16J","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",46,3.66356164612965,11.9740781650492,0.60362350861692,0.364361340155001,0.000239669257703759,0,0,39
"Standard Procedure Notice",10842.1,"-","-","-",2023-12-27,2023-08-25,124,1,"-",40,40,0,"-",0,165,"Concurso público","33696500-0, Reagentes de laboratório","Iberlab & Imunoreage, Soluções para Laboratórios, Lda. (503406694)",2023,8,25,0,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",3,3.68887945411394,9.29128421196954,1.60362350861692,2.57160835738884,0.00282115767413385,0,0,40
"Standard Procedure Notice",174859.7,"-","-","-",2023-12-22,2023-08-23,121,0,"-",40,40,0,"-",0,114,"Concurso público","33140000-3, Material médico de consumo","Labor Spirit, Lda (507485149),WonderStatus (510533191),Ultragene, Lda (508797527),Labinox - Equipamentos e Assistência Técnica, Lda (503067890),Planeta Vertical Lda (514929170),VWR International - Material de Laboratório,Lda. (503842770),Vilabo, Lda (500429677),Bio-Rad Laboratories, Lda (501301321),Enerre Pharma, Ldª (514818484),VACUETTE PORTUGAL IMPORT. EXPORT. MAT. HOSP, LDA (505348470),Enzifarma - Diagnóstica e Farmacêutica, S. A. (503636975),Desafios em Sintonia Lda (513589910),José Manuel Gomes dos Santos, Lda (501399224),Frilabo II, Lda. (507958861),Iberlab & Imunoreage, Soluções para Laboratórios, Lda. (503406694),SARSTEDT - TECNOLOGIA DE LABORATORIO, S.A. (503019461),Normax - Fábrica de Vidros Científicos, Lda. (500203130),Oasipor - Importação e Exportação, S.A. (502260750),PVL- Produtos para Laboratório, Lda (501411852),Medline international Portugal, Unipessoal, Lda. (510533515),DIMOR LUSITANA - COMÉRCIO DE PRODUTOS DE SAÚDE E HIGIENE, LDA. (500730741)",2023,8,23,0,"501427511","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",41,3.68887945411394,12.0717449359294,1.60362350861692,2.57160835738884,0.000194613178439799,0,0,40
"Standard Procedure Notice",6477.92,"-","-","-",2022-12-27,2022-04-14,257,1,"-",48,48,0,"-",0,334,"Concurso público","33100000-1, Equipamento médico","MBA PORTUGAL, S.A. (504445960),H.R Hospitalar Lda (501895558),VYGON - PRODUTOS MEDICOS E FARMACÊUTICOS, LDA. (503232785),INTERSURGICAL (503480045),MEDINFAR - SOROLÓGICO - PROD. E EQUIPAMENTOS, S. A (501197052),Iberdata - Equipamentos - SA (501904921),VIRTUGAL, LDA. (510113923),Dräger Portugal, Lda (508771323),CLINIFAR - PRODUTOS CLÍNICOS E FARMACÊUTICOS, S.A. (503281115),MEDTRONIC PORTUGAL, LDA (504223933),OVERPHARMA-PRODUTOS MÉDICOS E FARMACÉUTICOS, LDA. (505792362),Medline international Portugal, Unipessoal, Lda. (510533515),TEC4LIFE (516110616)",2022,4,14,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",23,3.87120101090789,8.77630910878922,0.60362350861692,0.364361340155001,0.00633987690069633,0,0,48
"Standard Procedure Notice",9938.05,"-","-","-",2022-04-12,2022-01-25,77,1,"-",48,48,0,"-",0,336,"Concurso público","33140000-3, Material médico de consumo","EPJ Médica (506820513),ANASTACIO SALDANHA, UNIPESSOAL, LDA. (505804441),VYGON PORTUGAL, LDA. (503232785),CSPSaúde, (508440246),Enzifarma - Diagnóstica E Farm (...) (503636975),Z-MED Equipamentos Médicos e Hospitalares, Lda (508531535),OVERPHARMA - PRODUTOS MÉDICOS (505792362),Medinfar - Sorológico, S.A. (501197052),B BRAUN MEDICAL,LDA (501506543),Expomedica,Lda (501886621),MED TRUST (510862993),SPECULUM-ARTIGOS MEDICOS,S.A (502996323),IBERDATA - Equipamentos, SA (501904921),Iberlab & Imunoreage - Soluções para Laboratórios, Lda. (503406694),NORMAX - Fábrica de Vidros Científicos, LDA. (500203130),H.R. - HOSPITALAR, LDA (501895558),Batist Medical Portugal Unipessoal, Lda. (508592909),MENARINI - DIAGNOSTICOS LDA (502610069),VIRTUGAL, LDA (510113923),BASTOS VIEGAS, S.A. (500042772),TEK4LIFE MED, LDA (516110616),VWR International - Material de Laboratório,Lda. (503842770),P.M.H. PRODUTOS MEDICO HOSPITALARES, SA (502376899),Sarstedt, S.A. (503019461),SOCIME II - Produtos Médicos, Lda. (504453939)",2022,1,25,1,"503135593","PT11","PT11","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",46,3.87120101090789,9.20422672164254,0.60362350861692,0.364361340155001,0.00411892974699674,0,0,48
"Standard Procedure Notice",159907.75,"-","-","-",2023-07-10,2023-07-07,3,1,"-",49,49,0,"-",0,366,"Concurso público","33140000-3, Material médico de consumo","DIMOR LUSITANA - COMÉRCIO DE PRODUTOS DE SAÚDE E HIGIENE, LDA. (500730741),SPECULUM - ARTIGOS MÉDICOS, LDA (502996323),Ezequiel Panão Jorge, Lda (501412727),FRESENIUS KABI PHARMA PORTUGAL, LDA (504293753),PTTEX, LDA. (514863471),Sarstedt, SA (503019461),RACLAC, S.A. (507992822),MBA PORTUGAL, S.A. (504445960),B. BRAUN MEDICAL, UNIPESSOAL LDA (501506543),BASTOS VIEGAS, SA (500042772),OASIPOR - IMP. EXP., LDA (502260750),INTERSURGICAL PORTUGAL, LDA (503480045),IBERIAN CARE 2016 PORTUGAL, LDA (517050927),HOSPITEX MATERIAL HOSPITALAR, LDA (501909842),ESSITY PORTUGAL (503237612),CLINIFAR - PROD.CLINICOS E FARMAC. (503281115),VicisVita - Equip. Consumiveis de Emergencia, Unip.Lda (515387134),VYGON (PORTUGAL), LDA (503232785),PAUL HARTMANN LDA. (502271728),Batist Medical, Lda (508592909),EPJMÉDICA (506820513),TELEFLEX MEDICAL, SA (980249783),Paulo Barreto (-),EUROCASMÉDICA - PRODUTOS HOSPITALARES, S.A. (503322105),EUGÉNIO PEREIRA, LDA. (503989525),COLOPLAST PORTUGAL SOC. UNIP., LDA (EX PORGES) (503989037),ANASTACIO SALDANHA, S.A. (505804441),Normax - Fábrica de Vidros Científicos, Lda. (500203130),MED X-RAY SISTEMAS MEDICOS LDA. (506187071),F.S.A. DIGITAL MED, LDA (510908497),PVL Produtos para Laboratório, Lda (501411852),Tek4life Med (516110616),MEDLINE INTERNATIONAL PORTUGAL , UNIPESSOAL, LDA. (510533515),WTEC- Equip. Indust. Laboratoriais e Hosp., Lda. (504022172),CSP SAUDE - CENTRO DE SERVIÇOS PARTILHADOS, S.A. (508440246),ENERRE PHARMA, LDA. (514818484),H.R. - HOSPITALAR, LDA (501895558),ESTERIPLAS PRODUTOS AREA SAUDE, LDA (502020776),Casmédica Norte Lda (504910124),Z-MED, Equipamentos Médicos e Hospitalares, Lda. (508531535),GLSMED TRADE S.A. (513515119),Virtugal, Lda (510113923)",2023,7,7,0,"503122165","PT16F","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",77,3.89182029811063,11.9823586190259,1.60362350861692,2.57160835738884,0.000249470502343885,0,0,49
"Standard Procedure Notice",31418.38,"-","aumento consumos","-",2023-12-29,2023-05-23,220,1,"-",49,206.75,3.21938775510204,"-",0,365,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","DIMOR LUSITANA-COMÉRCIO DE PRODUTO DE HIGIENE, LDA (500730741),SIORTO-SOCIEDADE INDUSTRIAL DE ORTOPEDIA LIMITADA (500251177),M.M.CUNHA (507374843),Bacelar e Irmao (500532818),EUGENIO PEREIRA (503989525),Mundinter (500199906),Artrodelite (510369499),EXPOMEDICA (501886621),F.S.A. DIGITAL MED, LDA (510908497),Anastácio Saldanha Unipessoal, Lda (505804441),Quilaban, S.A (500399670),QUÍMERA DOS SORRISOS - ORTOPEDIA E GERIATRIA, LDA. (510576524),ERGOMÉTRICA-PRODUTOS DE APOIO, ORTOPÉDICOS E DE ELEVAÇÃO, LDA. (502111216),EPJMEDICA (506820513),SORISA - ESTÉTICA E FISIOTERAPIA, S.A. (500990441),Bramédica (508560152),PROMEI CENTRO, LDA (506470113),ORTOPEDIA MODERNA, LDA (500481300),VIRTUGAL (510113923),B. BRAUN MEDICAL, LDA (501506543),IACESS, LDA (513542434),MICROMIL - SISTEMAS MÉDICOS E INDUSTRIAIS, S.A. (501605770),MEDIKA, TECNOLOGIA MEDICINAL, LDA (514046643),Artifofo (506226352),Gameiros (503326305),FILSAT - EQUIPAMENTOS MÉDICO-CIENTÍFICOS, LDA. (506708616),IBERDATA EQUIPAMENTOS, LDA (501904921),SPECULUM (502996323)",2023,5,23,0,"509186998","PT170","PT17","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",45,5.3315103339038,10.3551801789606,1.60362350861692,2.57160835738884,0.00497534468809301,0,0,206.75
"Standard Procedure Notice",168126.87,"-","-","-",2023-01-13,2022-04-12,276,1,"-",50,50,0,"-",0,365,"Concurso público","33140000-3, Material médico de consumo","Eurosafe - Unipessoal, Lda (505826801),Overpharma, Lda. (505792362),Salutec - Serviços e Equipamentos de Saúde. Ldª (506380408),DIMOR LUSITANA, LDA (500730741),ANASTÁCIO SALDANHA, UNIPESSOAL, LDA. (505804441),PPTEX-INDUSTRIA TEXTIL, LDA (514863471),M.U.C.- MATERIAL DE UTILIDADE CLÍNICA, LDA. (502379308),PAUL HARTMANN, LDA (502271728),USV MED, Lda (516125885),Oxray, Lda (508930014),SPECULUM (502996323),MOLNLYCKE HEALTH CARE COM PROD HOSPITALARES, LDA (511101066),LINEAMEDICA-DISPOSITIVOS MEDICOS-CIRUGICOS, SA (505148676),ANTAO MEDICAL (507754468),EUROCASMEDICA - PRODUTOS HOSPITALARES,SA (503322105),MEDLINE INTERNACIONAL PORTUGAL UNIPESSOAL, LDA (510533515),EZEQUIEL PANAO JORGE (506820513),BATIST MEDICAL PORTUGAL, UNIP., LDA (EX-DOCWORLD) (508592909),OASIPOR - IMP. EXP., LDA (502260750),FACTOR PLUS, SA (502810645),Medirm - Fabrico e Comércio de Dispositivos Médicos, Lda (507162773),H.R Hospitalar Lda (501895558),RACLAC, S.A. (507992822),EZEQUIEL PANAO JORGE (501412727),FILSAT EQUIPAMENTOS MEDICO CIENTIFICOS LDA (506708616),BOSTON SCIENTIFIC PORTUGAL LDA (504988964),Bastos Viegas S.A. (500042772),HELDER GONÇALVES (503855421),ESTERIPLAS (502020776)",2022,4,12,1,"503122165","PT16F","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",49,3.91202300542815,12.0324800998245,0.60362350861692,0.364361340155001,0.000288918826367479,0,0,50
"Standard Procedure Notice",121320.2,"-","Terminou a vigência do contrato","-",2018-12-31,2018-04-18,257,1,"-",50,50,0,"-",0,257,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","-",2018,4,18,0,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,3.91202300542815,11.7061968529504,-3.39637649138308,11.5353732712196,0.00048251660286671,0,0,50
"Standard Procedure Notice",165079.72,"-","Terminou a vigência do contrato","-",2022-03-16,2022-03-16,0,1,"-",51.06,51.06,0,"-",0,365,"Concurso público","33190000-8, Dispositivos e produtos médicos variados","-",2022,3,16,1,"511228848","PT300","PT30","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",1,3.93300141181334,12.0141898453787,0.60362350861692,0.364361340155001,0.000305420194107026,0,0,51.06
"Standard Procedure Notice",98649.92,"-","-","-",2022-10-21,2022-05-26,148,1,"-",51.82,51.82,0,"-",0,365,"Concurso público","33690000-3, Medicamentos vários","ESTERIPLAS (502020776),RB PRODUTOS FARMACÊUTICOS UNIPESSOAL, LDA. (510784429),Generis-Farmacêutica, S.A. (508107997),SIDEFARMA - Soc. Exp. Farmacêutica, (500717419),B BRAUN MEDICAL, LDA (501506543),Proclinica.Eq.Pr.Clinicos, Lda (500222665),Bastos Viegas (500042772),ZAMBON - PRODUTOS FARMACEUTICOS, LDA. (502155930),PMH, S.A. (502376899),Fresenius Kabi Pharma Portugal,Lda (504293753),PharmaKern Portugal (507002571),Paul Hartmann, Lda (502271728),TECNIFAR (500280436),FARMOZ, LDA (501505334),PCARE ESPECIALIDADES FARMACEUTICAS, LDA (508284872),Angelini Farmacêutica,Lda (500583650),Overpharma-Produtos Médicos e Farmacêuticos, Lda (505792362),Zentiva (503103551),Bluepharma Genéricos - Comércio De Medicamentos, S.A. (506037169),BOEHRINGER INGELHEIM PORTUGAL (500293023),Janssen-Cilag (500189412),LABESFAL - LABORATÓRIOS ALMIRO, S.A. (501169580),Glaxo Smithkline Consumer Healthcare (500276994),Sandoz Farmacêutica, Lda. (506985261),VYGON (PORTUGAL) - PRODUTOS MEDICOS E FARMACÊUTICOS, LDA. (503232785),Duxpharma, Lda. (510803679),MYLAN, LDA (502248793),Inovemed - Produtos Farmacêutico (513038876),Laboratorios Medinfar (500384045)",2022,5,26,1,"503122165","PT16F","PT16","33","Equipamento médico, medicamentos e produtos para cuidados pessoais","Group 02: Medical Equipment",48,3.94777617513396,11.4993428373069,0.60362350861692,0.364361340155001,0.000497658116951163,0,0,51.82
